"Fri, Nov 1, 1991",Charlotte Hornets,108,Boston Celtics,111,Box Score,,
"Fri, Nov 1, 1991",Philadelphia 76ers,90,Chicago Bulls,110,Box Score,,
"Fri, Nov 1, 1991",Golden State Warriors,108,Denver Nuggets,105,Box Score,,
"Fri, Nov 1, 1991",Milwaukee Bucks,109,Detroit Pistons,99,Box Score,,
"Fri, Nov 1, 1991",Los Angeles Lakers,121,Houston Rockets,126,Box Score,2OT,
"Fri, Nov 1, 1991",Washington Bullets,109,Indiana Pacers,103,Box Score,,
"Fri, Nov 1, 1991",Utah Jazz,112,Minnesota Timberwolves,97,Box Score,,
"Fri, Nov 1, 1991",New York Knicks,96,Orlando Magic,106,Box Score,,
"Fri, Nov 1, 1991",Cleveland Cavaliers,106,Portland Trail Blazers,117,Box Score,,
"Fri, Nov 1, 1991",Los Angeles Clippers,90,Sacramento Kings,94,Box Score,,
"Fri, Nov 1, 1991",Dallas Mavericks,99,San Antonio Spurs,140,Box Score,,
"Fri, Nov 1, 1991",Phoenix Suns,99,Seattle SuperSonics,95,Box Score,,
"Sat, Nov 2, 1991",Detroit Pistons,89,Atlanta Hawks,87,Box Score,,
"Sat, Nov 2, 1991",New Jersey Nets,116,Charlotte Hornets,108,Box Score,,
"Sat, Nov 2, 1991",Los Angeles Lakers,114,Dallas Mavericks,113,Box Score,OT,
"Sat, Nov 2, 1991",Houston Rockets,101,Denver Nuggets,109,Box Score,OT,
"Sat, Nov 2, 1991",Sacramento Kings,91,Golden State Warriors,153,Box Score,,
"Sat, Nov 2, 1991",Utah Jazz,112,Indiana Pacers,127,Box Score,,
"Sat, Nov 2, 1991",Cleveland Cavaliers,105,Los Angeles Clippers,106,Box Score,,
"Sat, Nov 2, 1991",New York Knicks,93,Miami Heat,107,Box Score,,
"Sat, Nov 2, 1991",Chicago Bulls,107,Milwaukee Bucks,109,Box Score,,
"Sat, Nov 2, 1991",Orlando Magic,122,Philadelphia 76ers,115,Box Score,,
"Sat, Nov 2, 1991",Phoenix Suns,100,Portland Trail Blazers,76,Box Score,,
"Sat, Nov 2, 1991",Boston Celtics,118,Washington Bullets,126,Box Score,OT,
"Sun, Nov 3, 1991",San Antonio Spurs,106,Seattle SuperSonics,98,Box Score,,
"Tue, Nov 5, 1991",Utah Jazz,94,Atlanta Hawks,98,Box Score,,
"Tue, Nov 5, 1991",Golden State Warriors,118,Chicago Bulls,110,Box Score,,
"Tue, Nov 5, 1991",Cleveland Cavaliers,112,Dallas Mavericks,101,Box Score,,
"Tue, Nov 5, 1991",San Antonio Spurs,96,Denver Nuggets,97,Box Score,,
"Tue, Nov 5, 1991",Charlotte Hornets,93,Detroit Pistons,117,Box Score,,
"Tue, Nov 5, 1991",Portland Trail Blazers,99,Houston Rockets,106,Box Score,,
