"Fri, Nov 3, 1989",Indiana Pacers,126,Atlanta Hawks,103,Box Score,,
"Fri, Nov 3, 1989",Milwaukee Bucks,114,Boston Celtics,127,Box Score,,
"Fri, Nov 3, 1989",Washington Bullets,116,Charlotte Hornets,96,Box Score,,
"Fri, Nov 3, 1989",Cleveland Cavaliers,119,Chicago Bulls,124,Box Score,OT,
"Fri, Nov 3, 1989",Los Angeles Lakers,102,Dallas Mavericks,94,Box Score,,
"Fri, Nov 3, 1989",New York Knicks,103,Detroit Pistons,106,Box Score,,
"Fri, Nov 3, 1989",Houston Rockets,88,Los Angeles Clippers,102,Box Score,,
"Fri, Nov 3, 1989",New Jersey Nets,110,Miami Heat,90,Box Score,,
"Fri, Nov 3, 1989",Golden State Warriors,106,Phoenix Suns,136,Box Score,,
"Fri, Nov 3, 1989",Sacramento Kings,96,Portland Trail Blazers,114,Box Score,,
"Fri, Nov 3, 1989",Minnesota Timberwolves,94,Seattle SuperSonics,106,Box Score,,
"Fri, Nov 3, 1989",Denver Nuggets,113,Utah Jazz,122,Box Score,,
"Sat, Nov 4, 1989",Boston Celtics,102,Chicago Bulls,100,Box Score,,
"Sat, Nov 4, 1989",Phoenix Suns,132,Denver Nuggets,135,Box Score,,
"Sat, Nov 4, 1989",Houston Rockets,132,Golden State Warriors,105,Box Score,,
"Sat, Nov 4, 1989",Cleveland Cavaliers,98,Indiana Pacers,106,Box Score,,
"Sat, Nov 4, 1989",Miami Heat,99,New York Knicks,119,Box Score,,
"Sat, Nov 4, 1989",New Jersey Nets,111,Orlando Magic,106,Box Score,,
"Sat, Nov 4, 1989",Milwaukee Bucks,102,Philadelphia 76ers,96,Box Score,,
"Sat, Nov 4, 1989",Seattle SuperSonics,100,Sacramento Kings,107,Box Score,,
"Sat, Nov 4, 1989",Los Angeles Lakers,98,San Antonio Spurs,106,Box Score,,
"Sat, Nov 4, 1989",Detroit Pistons,95,Washington Bullets,93,Box Score,,
"Sun, Nov 5, 1989",Minnesota Timberwolves,83,Portland Trail Blazers,93,Box Score,,
"Mon, Nov 6, 1989",New York Knicks,110,Orlando Magic,118,Box Score,,
"Tue, Nov 7, 1989",Washington Bullets,118,Atlanta Hawks,114,Box Score,,
"Tue, Nov 7, 1989",Detroit Pistons,114,Chicago Bulls,117,Box Score,,
"Tue, Nov 7, 1989",Los Angeles Clippers,94,Golden State Warriors,118,Box Score,,
"Tue, Nov 7, 1989",Portland Trail Blazers,86,Houston Rockets,109,Box Score,,
"Tue, Nov 7, 1989",Phoenix Suns,107,Los Angeles Lakers,111,Box Score,,
"Tue, Nov 7, 1989",Boston Celtics,100,Milwaukee Bucks,106,Box Score,,
"Tue, Nov 7, 1989",Miami Heat,83,New Jersey Nets,77,Box Score,,
"Tue, Nov 7, 1989",Dallas Mavericks,94,Sacramento Kings,96,Box Score,,
"Tue, Nov 7, 1989",Charlotte Hornets,88,Seattle SuperSonics,128,Box Score,,
"Wed, Nov 8, 1989",Orlando Magic,117,Cleveland Cavaliers,110,Box Score,OT,
"Wed, Nov 8, 1989",Sacramento Kings,84,Denver Nuggets,102,Box Score,,
"Wed, Nov 8, 1989",Detroit Pistons,74,Indiana Pacers,95,Box Score,,
"Wed, Nov 8, 1989",Dallas Mavericks,123,Los Angeles Clippers,99,Box Score,,
"Wed, Nov 8, 1989",Chicago Bulls,96,Minnesota Timberwolves,84,Box Score,,
"Wed, Nov 8, 1989",Miami Heat,91,Philadelphia 76ers,115,Box Score,,
"Wed, Nov 8, 1989",Portland Trail Blazers,108,San Antonio Spurs,104,Box Score,,
"Wed, Nov 8, 1989",Charlotte Hornets,86,Utah Jazz,102,Box Score,,
"Wed, Nov 8, 1989",Boston Celtics,103,Washington Bullets,112,Box Score,,
"Thu, Nov 9, 1989",Los Angeles Lakers,106,Golden State Warriors,95,Box Score,,
"Thu, Nov 9, 1989",Denver Nuggets,128,Houston Rockets,127,Box Score,OT,
"Thu, Nov 9, 1989",Seattle SuperSonics,154,Milwaukee Bucks,155,Box Score,5OT,
"Thu, Nov 9, 1989",New Jersey Nets,105,New York Knicks,107,Box Score,,
"Fri, Nov 10, 1989",Atlanta Hawks,106,Boston Celtics,117,Box Score,,
"Fri, Nov 10, 1989",Portland Trail Blazers,99,Dallas Mavericks,91,Box Score,,
"Fri, Nov 10, 1989",Miami Heat,98,Indiana Pacers,102,Box Score,,
"Fri, Nov 10, 1989",Charlotte Hornets,100,Los Angeles Lakers,106,Box Score,,
"Fri, Nov 10, 1989",Philadelphia 76ers,118,Minnesota Timberwolves,125,Box Score,OT,
"Fri, Nov 10, 1989",Chicago Bulls,107,New Jersey Nets,117,Box Score,,
"Fri, Nov 10, 1989",Detroit Pistons,125,Orlando Magic,121,Box Score,,
"Fri, Nov 10, 1989",Sacramento Kings,109,Phoenix Suns,130,Box Score,,
"Fri, Nov 10, 1989",San Antonio Spurs,92,Utah Jazz,106,Box Score,,
"Fri, Nov 10, 1989",Cleveland Cavaliers,92,Washington Bullets,100,Box Score,,"at Baltimore, MD"
"Sat, Nov 11, 1989",Orlando Magic,109,Atlanta Hawks,148,Box Score,,
"Sat, Nov 11, 1989",Seattle SuperSonics,102,Chicago Bulls,109,Box Score,,
"Sat, Nov 11, 1989",Boston Celtics,101,Cleveland Cavaliers,104,Box Score,,
"Sat, Nov 11, 1989",Charlotte Hornets,104,Golden State Warriors,115,Box Score,,
"Sat, Nov 11, 1989",Utah Jazz,92,Houston Rockets,100,Box Score,,
"Sat, Nov 11, 1989",New York Knicks,112,Los Angeles Clippers,111,Box Score,,
"Sat, Nov 11, 1989",Detroit Pistons,84,Miami Heat,88,Box Score,,
"Sat, Nov 11, 1989",Philadelphia 76ers,104,Milwaukee Bucks,96,Box Score,,
"Sat, Nov 11, 1989",Denver Nuggets,108,San Antonio Spurs,122,Box Score,,
"Sun, Nov 12, 1989",Dallas Mavericks,98,Los Angeles Lakers,107,Box Score,,
"Sun, Nov 12, 1989",Seattle SuperSonics,108,Minnesota Timberwolves,97,Box Score,,
"Sun, Nov 12, 1989",Washington Bullets,104,Portland Trail Blazers,95,Box Score,,
