"Sat, Nov 5, 2005",7:30 pm,San Antonio Spurs,84,Dallas Mavericks,103,Box Score,,
"Sat, Nov 5, 2005",7:30 pm,Toronto Raptors,84,Detroit Pistons,117,Box Score,,
"Sat, Nov 5, 2005",7:30 pm,New Orleans/Oklahoma City Hornets,91,Houston Rockets,84,Box Score,,
"Sat, Nov 5, 2005",8:00 pm,Philadelphia 76ers,111,Indiana Pacers,109,Box Score,,
"Sat, Nov 5, 2005",7:30 pm,Minnesota Timberwolves,99,Los Angeles Clippers,100,Box Score,OT,
"Sat, Nov 5, 2005",7:00 pm,Cleveland Cavaliers,106,Memphis Grizzlies,113,Box Score,,
"Sat, Nov 5, 2005",7:30 pm,Miami Heat,100,Milwaukee Bucks,105,Box Score,,
"Sat, Nov 5, 2005",7:30 pm,Chicago Bulls,99,New Jersey Nets,100,Box Score,,
"Sat, Nov 5, 2005",7:00 pm,Atlanta Hawks,93,Portland Trail Blazers,94,Box Score,,
"Sat, Nov 5, 2005",7:00 pm,Phoenix Suns,97,Utah Jazz,88,Box Score,,
"Sat, Nov 5, 2005",7:00 pm,Orlando Magic,79,Washington Wizards,87,Box Score,,
"Sun, Nov 6, 2005",6:30 pm,Denver Nuggets,92,Los Angeles Lakers,112,Box Score,,
"Sun, Nov 6, 2005",1:00 pm,Golden State Warriors,83,New York Knicks,81,Box Score,,
"Sun, Nov 6, 2005",6:00 pm,Sacramento Kings,118,Phoenix Suns,117,Box Score,,
"Mon, Nov 7, 2005",7:30 pm,Utah Jazz,95,Charlotte Bobcats,91,Box Score,OT,
"Mon, Nov 7, 2005",7:30 pm,San Antonio Spurs,104,Chicago Bulls,95,Box Score,OT,
"Mon, Nov 7, 2005",7:30 pm,New Jersey Nets,89,Miami Heat,90,Box Score,,
"Mon, Nov 7, 2005",7:00 pm,Los Angeles Clippers,78,Minnesota Timberwolves,93,Box Score,,
"Mon, Nov 7, 2005",7:00 pm,Cleveland Cavaliers,105,Toronto Raptors,93,Box Score,,
"Tue, Nov 8, 2005",7:00 pm,Los Angeles Lakers,103,Atlanta Hawks,97,Box Score,,
"Tue, Nov 8, 2005",7:30 pm,Orlando Magic,76,Houston Rockets,74,Box Score,,
"Tue, Nov 8, 2005",7:00 pm,Seattle SuperSonics,69,Memphis Grizzlies,94,Box Score,,
"Tue, Nov 8, 2005",7:00 pm,Golden State Warriors,110,Milwaukee Bucks,103,Box Score,,
"Tue, Nov 8, 2005",7:00 pm,Detroit Pistons,102,Sacramento Kings,88,Box Score,,
"Wed, Nov 9, 2005",7:30 pm,Memphis Grizzlies,98,Boston Celtics,99,Box Score,,
"Wed, Nov 9, 2005",7:30 pm,San Antonio Spurs,94,Charlotte Bobcats,86,Box Score,,
"Wed, Nov 9, 2005",7:30 pm,Golden State Warriors,84,Chicago Bulls,85,Box Score,,
"Wed, Nov 9, 2005",7:00 pm,Seattle SuperSonics,85,Cleveland Cavaliers,112,Box Score,,
"Wed, Nov 9, 2005",8:30 pm,Sacramento Kings,91,Denver Nuggets,107,Box Score,,
"Wed, Nov 9, 2005",8:00 pm,Miami Heat,90,Indiana Pacers,95,Box Score,,
"Wed, Nov 9, 2005",7:00 pm,Los Angeles Lakers,74,Minnesota Timberwolves,88,Box Score,,
"Wed, Nov 9, 2005",7:30 pm,Utah Jazz,83,New Jersey Nets,91,Box Score,,
"Wed, Nov 9, 2005",7:00 pm,Orlando Magic,88,New Orleans/Oklahoma City Hornets,83,Box Score,,
"Wed, Nov 9, 2005",7:00 pm,Dallas Mavericks,97,Philadelphia 76ers,112,Box Score,,
"Wed, Nov 9, 2005",7:00 pm,New York Knicks,83,Portland Trail Blazers,95,Box Score,,
"Wed, Nov 9, 2005",7:00 pm,Los Angeles Clippers,102,Washington Wizards,97,Box Score,,
"Thu, Nov 10, 2005",7:00 pm,Los Angeles Clippers,102,Atlanta Hawks,95,Box Score,,
"Thu, Nov 10, 2005",8:00 pm,Houston Rockets,84,Miami Heat,88,Box Score,,
"Thu, Nov 10, 2005",8:30 pm,Detroit Pistons,111,Phoenix Suns,104,Box Score,,
"Fri, Nov 11, 2005",7:30 pm,San Antonio Spurs,103,Boston Celtics,82,Box Score,,
"Fri, Nov 11, 2005",7:30 pm,Dallas Mavericks,98,Charlotte Bobcats,88,Box Score,,
"Fri, Nov 11, 2005",7:30 pm,Memphis Grizzlies,70,Cleveland Cavaliers,89,Box Score,,
"Fri, Nov 11, 2005",7:30 pm,New York Knicks,84,Golden State Warriors,86,Box Score,,
"Fri, Nov 11, 2005",7:00 pm,New Jersey Nets,90,Indiana Pacers,102,Box Score,,
"Fri, Nov 11, 2005",8:00 pm,Los Angeles Lakers,81,Philadelphia 76ers,85,Box Score,,
"Fri, Nov 11, 2005",7:30 pm,Detroit Pistons,84,Portland Trail Blazers,81,Box Score,,
"Fri, Nov 11, 2005",7:00 pm,Denver Nuggets,85,Sacramento Kings,101,Box Score,,
"Fri, Nov 11, 2005",7:00 pm,Utah Jazz,99,Toronto Raptors,84,Box Score,,
"Fri, Nov 11, 2005",7:30 pm,Seattle SuperSonics,96,Washington Wizards,137,Box Score,,
"Sat, Nov 12, 2005",7:00 pm,Memphis Grizzlies,85,Atlanta Hawks,84,Box Score,,
"Sat, Nov 12, 2005",7:30 pm,Utah Jazz,98,Chicago Bulls,103,Box Score,,
"Sat, Nov 12, 2005",7:30 pm,Charlotte Bobcats,99,Miami Heat,108,Box Score,,
"Sat, Nov 12, 2005",7:30 pm,Indiana Pacers,102,Milwaukee Bucks,103,Box Score,,
"Sat, Nov 12, 2005",8:00 pm,Houston Rockets,99,New Jersey Nets,91,Box Score,,
"Sat, Nov 12, 2005",7:00 pm,Dallas Mavericks,109,New Orleans/Oklahoma City Hornets,103,Box Score,,
"Sat, Nov 12, 2005",7:00 pm,Golden State Warriors,86,Phoenix Suns,101,Box Score,,
"Sat, Nov 12, 2005",7:00 pm,San Antonio Spurs,95,Washington Wizards,110,Box Score,,
"Sun, Nov 13, 2005",6:00 pm,Houston Rockets,82,Boston Celtics,102,Box Score,,
"Sun, Nov 13, 2005",7:00 pm,Minnesota Timberwolves,91,Denver Nuggets,102,Box Score,,
"Sun, Nov 13, 2005",6:00 pm,Cleveland Cavaliers,108,Orlando Magic,100,Box Score,OT,
"Sun, Nov 13, 2005",6:00 pm,Los Angeles Clippers,108,Philadelphia 76ers,113,Box Score,,
"Sun, Nov 13, 2005",6:00 pm,New York Knicks,105,Sacramento Kings,95,Box Score,,
"Sun, Nov 13, 2005",1:00 pm,Seattle SuperSonics,126,Toronto Raptors,121,Box Score,OT,
"Mon, Nov 14, 2005",7:30 pm,Chicago Bulls,82,Golden State Warriors,100,Box Score,,
"Mon, Nov 14, 2005",7:00 pm,Los Angeles Lakers,73,Memphis Grizzlies,85,Box Score,,
"Mon, Nov 14, 2005",7:00 pm,New York Knicks,73,Utah Jazz,62,Box Score,,
"Tue, Nov 15, 2005",7:00 pm,Washington Wizards,99,Cleveland Cavaliers,114,Box Score,,
"Tue, Nov 15, 2005",7:30 pm,Denver Nuggets,80,Dallas Mavericks,83,Box Score,,
"Tue, Nov 15, 2005",7:30 pm,Boston Celtics,100,Detroit Pistons,115,Box Score,,
"Tue, Nov 15, 2005",7:30 pm,Milwaukee Bucks,85,Los Angeles Clippers,109,Box Score,,
"Tue, Nov 15, 2005",7:30 pm,New Orleans/Oklahoma City Hornets,102,Miami Heat,109,Box Score,OT,
"Tue, Nov 15, 2005",7:00 pm,Houston Rockets,94,Minnesota Timberwolves,89,Box Score,,
"Tue, Nov 15, 2005",7:30 pm,Seattle SuperSonics,99,New Jersey Nets,109,Box Score,,
"Tue, Nov 15, 2005",7:00 pm,Charlotte Bobcats,77,Orlando Magic,85,Box Score,,
"Tue, Nov 15, 2005",7:00 pm,Toronto Raptors,92,Philadelphia 76ers,104,Box Score,,
"Tue, Nov 15, 2005",7:00 pm,Utah Jazz,83,Sacramento Kings,119,Box Score,,
"Tue, Nov 15, 2005",7:30 pm,Atlanta Hawks,79,San Antonio Spurs,103,Box Score,,
"Wed, Nov 16, 2005",7:30 pm,Seattle SuperSonics,113,Boston Celtics,100,Box Score,,
"Wed, Nov 16, 2005",7:30 pm,Indiana Pacers,90,Charlotte Bobcats,122,Box Score,,
"Wed, Nov 16, 2005",7:30 pm,Milwaukee Bucks,90,Golden State Warriors,87,Box Score,,
"Wed, Nov 16, 2005",7:00 pm,New York Knicks,92,Los Angeles Lakers,97,Box Score,,
"Wed, Nov 16, 2005",7:00 pm,Denver Nuggets,91,New Orleans/Oklahoma City Hornets,81,Box Score,,
"Wed, Nov 16, 2005",7:00 pm,Memphis Grizzlies,115,Phoenix Suns,103,Box Score,,
"Wed, Nov 16, 2005",7:00 pm,Chicago Bulls,93,Portland Trail Blazers,96,Box Score,,
"Wed, Nov 16, 2005",7:00 pm,Philadelphia 76ers,121,Toronto Raptors,115,Box Score,,
"Thu, Nov 17, 2005",7:30 pm,Atlanta Hawks,78,Dallas Mavericks,87,Box Score,,
"Thu, Nov 17, 2005",6:00 pm,Washington Wizards,98,Minnesota Timberwolves,109,Box Score,,
"Thu, Nov 17, 2005",8:30 pm,Houston Rockets,80,San Antonio Spurs,86,Box Score,,
"Fri, Nov 18, 2005",7:30 pm,Toronto Raptors,93,Boston Celtics,100,Box Score,,
"Fri, Nov 18, 2005",7:00 pm,Orlando Magic,84,Cleveland Cavaliers,102,Box Score,,
"Fri, Nov 18, 2005",7:00 pm,New York Knicks,86,Denver Nuggets,95,Box Score,,
"Fri, Nov 18, 2005",8:30 pm,Detroit Pistons,78,Houston Rockets,70,Box Score,,
"Fri, Nov 18, 2005",7:00 pm,Charlotte Bobcats,85,Indiana Pacers,93,Box Score,,
"Fri, Nov 18, 2005",7:30 pm,Los Angeles Clippers,97,Los Angeles Lakers,91,Box Score,,
"Fri, Nov 18, 2005",7:30 pm,Philadelphia 76ers,96,Miami Heat,106,Box Score,,
"Fri, Nov 18, 2005",7:00 pm,Atlanta Hawks,92,New Orleans/Oklahoma City Hornets,95,Box Score,,
"Fri, Nov 18, 2005",7:00 pm,Utah Jazz,94,Phoenix Suns,102,Box Score,,
"Fri, Nov 18, 2005",7:00 pm,Golden State Warriors,91,Portland Trail Blazers,80,Box Score,,
"Fri, Nov 18, 2005",7:00 pm,Milwaukee Bucks,82,Sacramento Kings,103,Box Score,,
"Fri, Nov 18, 2005",7:30 pm,Chicago Bulls,84,Seattle SuperSonics,98,Box Score,,
"Sat, Nov 19, 2005",7:30 pm,Detroit Pistons,82,Dallas Mavericks,119,Box Score,,
"Sat, Nov 19, 2005",7:00 pm,Charlotte Bobcats,89,Minnesota Timberwolves,102,Box Score,,
"Sat, Nov 19, 2005",7:30 pm,Washington Wizards,83,New Jersey Nets,89,Box Score,,
"Sat, Nov 19, 2005",7:00 pm,New Orleans/Oklahoma City Hornets,98,Orlando Magic,95,Box Score,,
"Sat, Nov 19, 2005",7:00 pm,Cleveland Cavaliers,123,Philadelphia 76ers,120,Box Score,,
"Sat, Nov 19, 2005",7:30 pm,Phoenix Suns,91,San Antonio Spurs,97,Box Score,,
"Sat, Nov 19, 2005",7:00 pm,Memphis Grizzlies,80,Utah Jazz,72,Box Score,,
"Sun, Nov 20, 2005",7:00 pm,Memphis Grizzlies,83,Denver Nuggets,99,Box Score,,
"Sun, Nov 20, 2005",7:00 pm,Houston Rockets,74,Indiana Pacers,85,Box Score,,
"Sun, Nov 20, 2005",12:30 pm,Golden State Warriors,101,Los Angeles Clippers,113,Box Score,,
"Sun, Nov 20, 2005",6:30 pm,Chicago Bulls,96,Los Angeles Lakers,93,Box Score,,
"Sun, Nov 20, 2005",12:00 pm,Portland Trail Blazers,92,New York Knicks,103,Box Score,,
"Sun, Nov 20, 2005",6:00 pm,Sacramento Kings,104,Seattle SuperSonics,106,Box Score,,
"Sun, Nov 20, 2005",1:00 pm,Miami Heat,94,Toronto Raptors,107,Box Score,,
"Mon, Nov 21, 2005",7:30 pm,New Jersey Nets,97,Golden State Warriors,100,Box Score,,
"Mon, Nov 21, 2005",7:00 pm,New Orleans/Oklahoma City Hornets,91,Philadelphia 76ers,103,Box Score,,
"Mon, Nov 21, 2005",7:00 pm,San Antonio Spurs,96,Sacramento Kings,93,Box Score,,
"Mon, Nov 21, 2005",7:00 pm,Milwaukee Bucks,80,Utah Jazz,100,Box Score,,
"Tue, Nov 22, 2005",7:00 pm,Boston Celtics,93,Cleveland Cavaliers,115,Box Score,,
"Tue, Nov 22, 2005",7:30 pm,Houston Rockets,93,Dallas Mavericks,102,Box Score,,
"Tue, Nov 22, 2005",7:00 pm,Portland Trail Blazers,95,Memphis Grizzlies,87,Box Score,,
"Tue, Nov 22, 2005",7:00 pm,Toronto Raptors,82,Phoenix Suns,90,Box Score,,
"Tue, Nov 22, 2005",7:00 pm,Utah Jazz,93,Seattle SuperSonics,87,Box Score,,
"Tue, Nov 22, 2005",7:00 pm,Denver Nuggets,108,Washington Wizards,105,Box Score,,
"Wed, Nov 23, 2005",7:00 pm,Boston Celtics,117,Atlanta Hawks,120,Box Score,,
"Wed, Nov 23, 2005",7:30 pm,New York Knicks,95,Charlotte Bobcats,108,Box Score,,
"Wed, Nov 23, 2005",7:30 pm,Denver Nuggets,89,Detroit Pistons,114,Box Score,,
"Wed, Nov 23, 2005",7:30 pm,San Antonio Spurs,113,Golden State Warriors,89,Box Score,,
"Wed, Nov 23, 2005",6:30 pm,Phoenix Suns,100,Houston Rockets,88,Box Score,,
"Wed, Nov 23, 2005",7:30 pm,Toronto Raptors,100,Los Angeles Clippers,103,Box Score,,
"Wed, Nov 23, 2005",7:30 pm,Portland Trail Blazers,79,Miami Heat,100,Box Score,,
"Wed, Nov 23, 2005",7:00 pm,Philadelphia 76ers,97,Milwaukee Bucks,108,Box Score,,
"Wed, Nov 23, 2005",7:00 pm,Minnesota Timberwolves,80,New Orleans/Oklahoma City Hornets,84,Box Score,,
"Wed, Nov 23, 2005",7:00 pm,Washington Wizards,83,Orlando Magic,91,Box Score,,
"Wed, Nov 23, 2005",7:00 pm,New Jersey Nets,105,Sacramento Kings,114,Box Score,,
"Thu, Nov 24, 2005",8:00 pm,Cleveland Cavaliers,76,Indiana Pacers,98,Box Score,,
"Thu, Nov 24, 2005",7:30 pm,Seattle SuperSonics,96,Los Angeles Lakers,108,Box Score,,
"Fri, Nov 25, 2005",7:30 pm,Charlotte Bobcats,89,Boston Celtics,90,Box Score,,
"Fri, Nov 25, 2005",7:00 pm,Los Angeles Clippers,95,Denver Nuggets,105,Box Score,,
"Fri, Nov 25, 2005",8:00 pm,Washington Wizards,120,Detroit Pistons,114,Box Score,2OT,
"Fri, Nov 25, 2005",8:00 pm,Atlanta Hawks,87,Indiana Pacers,85,Box Score,,
"Fri, Nov 25, 2005",7:00 pm,Houston Rockets,81,Memphis Grizzlies,86,Box Score,,
"Fri, Nov 25, 2005",8:00 pm,Dallas Mavericks,103,Miami Heat,90,Box Score,,
"Fri, Nov 25, 2005",7:00 pm,Milwaukee Bucks,91,Minnesota Timberwolves,99,Box Score,,
"Fri, Nov 25, 2005",7:00 pm,Portland Trail Blazers,89,Orlando Magic,104,Box Score,,
"Fri, Nov 25, 2005",8:30 pm,New Jersey Nets,81,Phoenix Suns,92,Box Score,,
"Fri, Nov 25, 2005",7:00 pm,Toronto Raptors,104,Sacramento Kings,106,Box Score,,
"Fri, Nov 25, 2005",7:30 pm,Chicago Bulls,106,San Antonio Spurs,99,Box Score,,
"Fri, Nov 25, 2005",7:00 pm,Golden State Warriors,94,Utah Jazz,90,Box Score,,
"Sat, Nov 26, 2005",7:30 pm,Washington Wizards,82,Charlotte Bobcats,100,Box Score,,
"Sat, Nov 26, 2005",7:30 pm,Minnesota Timberwolves,89,Cleveland Cavaliers,85,Box Score,,
"Sat, Nov 26, 2005",7:30 pm,Memphis Grizzlies,112,Dallas Mavericks,92,Box Score,,
"Sat, Nov 26, 2005",7:30 pm,Toronto Raptors,91,Golden State Warriors,117,Box Score,,
"Sat, Nov 26, 2005",7:30 pm,Chicago Bulls,94,Houston Rockets,89,Box Score,,
"Sat, Nov 26, 2005",8:00 pm,Detroit Pistons,85,Milwaukee Bucks,76,Box Score,,
"Sat, Nov 26, 2005",12:30 pm,Philadelphia 76ers,102,New York Knicks,105,Box Score,OT,
"Sat, Nov 26, 2005",7:00 pm,Miami Heat,77,Orlando Magic,80,Box Score,,
"Sat, Nov 26, 2005",12:30 pm,New Orleans/Oklahoma City Hornets,105,Seattle SuperSonics,99,Box Score,,
"Sun, Nov 27, 2005",2:00 pm,Portland Trail Blazers,77,Atlanta Hawks,75,Box Score,,
"Sun, Nov 27, 2005",12:30 pm,Indiana Pacers,97,Los Angeles Clippers,92,Box Score,,
"Sun, Nov 27, 2005",6:30 pm,New Jersey Nets,102,Los Angeles Lakers,96,Box Score,OT,
"Mon, Nov 28, 2005",7:30 pm,Orlando Magic,87,Boston Celtics,83,Box Score,,
"Mon, Nov 28, 2005",7:00 pm,New Jersey Nets,101,Denver Nuggets,92,Box Score,,
"Mon, Nov 28, 2005",7:30 pm,New Orleans/Oklahoma City Hornets,83,Golden State Warriors,99,Box Score,,
"Mon, Nov 28, 2005",7:30 pm,New York Knicks,94,Miami Heat,107,Box Score,,
"Mon, Nov 28, 2005",7:00 pm,Dallas Mavericks,93,Toronto Raptors,91,Box Score,,
"Tue, Nov 29, 2005",7:30 pm,Orlando Magic,76,Chicago Bulls,85,Box Score,,
"Tue, Nov 29, 2005",7:30 pm,Atlanta Hawks,85,Houston Rockets,100,Box Score,,
"Tue, Nov 29, 2005",7:00 pm,Dallas Mavericks,111,Milwaukee Bucks,113,Box Score,OT,
"Tue, Nov 29, 2005",7:00 pm,Los Angeles Clippers,93,Minnesota Timberwolves,84,Box Score,,
"Tue, Nov 29, 2005",7:00 pm,Portland Trail Blazers,83,Philadelphia 76ers,107,Box Score,,
"Tue, Nov 29, 2005",7:00 pm,Charlotte Bobcats,92,Sacramento Kings,110,Box Score,,
"Tue, Nov 29, 2005",7:30 pm,Los Angeles Lakers,84,San Antonio Spurs,90,Box Score,,
"Tue, Nov 29, 2005",7:00 pm,Indiana Pacers,84,Utah Jazz,60,Box Score,,
"Wed, Nov 30, 2005",7:00 pm,Miami Heat,96,Atlanta Hawks,74,Box Score,,
"Wed, Nov 30, 2005",7:30 pm,Philadelphia 76ers,103,Boston Celtics,110,Box Score,,
"Wed, Nov 30, 2005",7:00 pm,Los Angeles Clippers,105,Cleveland Cavaliers,112,Box Score,OT,
"Wed, Nov 30, 2005",7:00 pm,New Orleans/Oklahoma City Hornets,102,Denver Nuggets,95,Box Score,,
"Wed, Nov 30, 2005",7:30 pm,Sacramento Kings,106,Golden State Warriors,113,Box Score,,
"Wed, Nov 30, 2005",7:30 pm,Detroit Pistons,93,New Jersey Nets,83,Box Score,,
"Wed, Nov 30, 2005",7:30 pm,Chicago Bulls,101,New York Knicks,109,Box Score,,
"Wed, Nov 30, 2005",7:00 pm,Indiana Pacers,91,Phoenix Suns,109,Box Score,,
"Wed, Nov 30, 2005",7:00 pm,Charlotte Bobcats,94,Seattle SuperSonics,104,Box Score,,
"Wed, Nov 30, 2005",7:00 pm,Memphis Grizzlies,92,Toronto Raptors,66,Box Score,,
"Wed, Nov 30, 2005",7:00 pm,Portland Trail Blazers,89,Washington Wizards,96,Box Score,,
"Thu, Dec 1, 2005",7:00 pm,San Antonio Spurs,92,Dallas Mavericks,90,Box Score,,
"Thu, Dec 1, 2005",8:30 pm,Los Angeles Lakers,105,Utah Jazz,101,Box Score,OT,
"Fri, Dec 2, 2005",7:00 pm,Toronto Raptors,102,Atlanta Hawks,101,Box Score,,
"Fri, Dec 2, 2005",7:30 pm,Chicago Bulls,106,Boston Celtics,102,Box Score,,
"Fri, Dec 2, 2005",8:00 pm,New York Knicks,98,Detroit Pistons,106,Box Score,,
"Fri, Dec 2, 2005",7:30 pm,Charlotte Bobcats,100,Golden State Warriors,107,Box Score,,
"Fri, Dec 2, 2005",7:30 pm,Minnesota Timberwolves,113,Los Angeles Lakers,108,Box Score,,
"Fri, Dec 2, 2005",7:00 pm,Orlando Magic,69,Memphis Grizzlies,91,Box Score,,
"Fri, Dec 2, 2005",7:00 pm,Philadelphia 76ers,86,New Orleans/Oklahoma City Hornets,88,Box Score,,
"Fri, Dec 2, 2005",7:00 pm,Denver Nuggets,97,Phoenix Suns,102,Box Score,,
"Fri, Dec 2, 2005",7:00 pm,Indiana Pacers,98,Portland Trail Blazers,78,Box Score,,
"Fri, Dec 2, 2005",7:00 pm,Miami Heat,98,Sacramento Kings,87,Box Score,,
"Fri, Dec 2, 2005",7:30 pm,Cleveland Cavaliers,108,Seattle SuperSonics,115,Box Score,,
"Fri, Dec 2, 2005",7:00 pm,Milwaukee Bucks,105,Washington Wizards,102,Box Score,,
"Sat, Dec 3, 2005",7:30 pm,Detroit Pistons,92,Chicago Bulls,79,Box Score,,
"Sat, Dec 3, 2005",7:30 pm,New Orleans/Oklahoma City Hornets,88,Dallas Mavericks,97,Box Score,,
"Sat, Dec 3, 2005",7:00 pm,Miami Heat,99,Denver Nuggets,101,Box Score,,
"Sat, Dec 3, 2005",7:30 pm,Memphis Grizzlies,90,Houston Rockets,75,Box Score,,
"Sat, Dec 3, 2005",7:30 pm,Cleveland Cavaliers,90,Los Angeles Clippers,102,Box Score,,
"Sat, Dec 3, 2005",7:30 pm,Orlando Magic,84,Milwaukee Bucks,104,Box Score,,
"Sat, Dec 3, 2005",8:00 pm,Toronto Raptors,95,New Jersey Nets,82,Box Score,,
"Sat, Dec 3, 2005",7:30 pm,Philadelphia 76ers,91,San Antonio Spurs,100,Box Score,,
"Sun, Dec 4, 2005",6:30 pm,Charlotte Bobcats,98,Los Angeles Lakers,99,Box Score,,
"Sun, Dec 4, 2005",1:00 pm,Boston Celtics,102,New York Knicks,99,Box Score,,
"Sun, Dec 4, 2005",6:00 pm,Atlanta Hawks,94,Phoenix Suns,112,Box Score,,
"Sun, Dec 4, 2005",6:00 pm,Utah Jazz,98,Portland Trail Blazers,93,Box Score,,
"Sun, Dec 4, 2005",6:00 pm,Minnesota Timberwolves,85,Sacramento Kings,77,Box Score,,
"Sun, Dec 4, 2005",5:00 pm,Indiana Pacers,102,Seattle SuperSonics,107,Box Score,,
"Mon, Dec 5, 2005",7:30 pm,Dallas Mavericks,102,Chicago Bulls,94,Box Score,,
"Mon, Dec 5, 2005",7:30 pm,Miami Heat,89,Los Angeles Clippers,99,Box Score,,
"Mon, Dec 5, 2005",7:00 pm,San Antonio Spurs,110,Orlando Magic,85,Box Score,,
"Mon, Dec 5, 2005",7:00 pm,Minnesota Timberwolves,91,Utah Jazz,77,Box Score,,
"Tue, Dec 6, 2005",7:00 pm,Atlanta Hawks,116,Denver Nuggets,125,Box Score,,
"Tue, Dec 6, 2005",7:30 pm,Boston Celtics,73,Houston Rockets,91,Box Score,,
"Tue, Dec 6, 2005",7:00 pm,Dallas Mavericks,84,Indiana Pacers,75,Box Score,,
"Tue, Dec 6, 2005",7:00 pm,New Orleans/Oklahoma City Hornets,73,Memphis Grizzlies,89,Box Score,,
"Tue, Dec 6, 2005",7:00 pm,Los Angeles Lakers,111,Milwaukee Bucks,92,Box Score,,
"Tue, Dec 6, 2005",7:00 pm,Portland Trail Blazers,85,Phoenix Suns,130,Box Score,,
"Tue, Dec 6, 2005",7:00 pm,Cleveland Cavaliers,102,Sacramento Kings,97,Box Score,,
"Tue, Dec 6, 2005",7:00 pm,New York Knicks,104,Seattle SuperSonics,101,Box Score,,
"Tue, Dec 6, 2005",7:00 pm,Toronto Raptors,111,Washington Wizards,119,Box Score,OT,
"Wed, Dec 7, 2005",7:30 pm,New Jersey Nets,97,Charlotte Bobcats,84,Box Score,,
"Wed, Dec 7, 2005",7:30 pm,Phoenix Suns,118,Golden State Warriors,110,Box Score,,
"Wed, Dec 7, 2005",7:30 pm,New York Knicks,79,Los Angeles Clippers,84,Box Score,,
"Wed, Dec 7, 2005",7:00 pm,Boston Celtics,101,New Orleans/Oklahoma City Hornets,87,Box Score,,
"Wed, Dec 7, 2005",7:00 pm,Chicago Bulls,102,Orlando Magic,93,Box Score,,
"Wed, Dec 7, 2005",7:00 pm,Milwaukee Bucks,88,Philadelphia 76ers,85,Box Score,,
"Wed, Dec 7, 2005",7:00 pm,Minnesota Timberwolves,84,Portland Trail Blazers,74,Box Score,,
"Wed, Dec 7, 2005",8:00 pm,Miami Heat,84,San Antonio Spurs,98,Box Score,,
