"Fri, Nov 1, 1996",Chicago Bulls,107,Boston Celtics,98,Box Score,,
"Fri, Nov 1, 1996",Dallas Mavericks,92,Denver Nuggets,91,Box Score,,
"Fri, Nov 1, 1996",Indiana Pacers,89,Detroit Pistons,95,Box Score,,
"Fri, Nov 1, 1996",Los Angeles Clippers,97,Golden State Warriors,85,Box Score,,
"Fri, Nov 1, 1996",Sacramento Kings,85,Houston Rockets,96,Box Score,,
"Fri, Nov 1, 1996",Phoenix Suns,82,Los Angeles Lakers,96,Box Score,,
"Fri, Nov 1, 1996",Atlanta Hawks,81,Miami Heat,94,Box Score,,
"Fri, Nov 1, 1996",San Antonio Spurs,78,Minnesota Timberwolves,82,Box Score,,
"Fri, Nov 1, 1996",Cleveland Cavaliers,90,New Jersey Nets,77,Box Score,,
"Fri, Nov 1, 1996",Washington Bullets,96,Orlando Magic,92,Box Score,,
"Fri, Nov 1, 1996",Milwaukee Bucks,111,Philadelphia 76ers,103,Box Score,,
"Fri, Nov 1, 1996",New York Knicks,107,Toronto Raptors,99,Box Score,,
"Fri, Nov 1, 1996",Seattle SuperSonics,91,Utah Jazz,99,Box Score,,
"Fri, Nov 1, 1996",Portland Trail Blazers,114,Vancouver Grizzlies,85,Box Score,,
"Sat, Nov 2, 1996",Detroit Pistons,90,Atlanta Hawks,78,Box Score,,
"Sat, Nov 2, 1996",Toronto Raptors,98,Charlotte Hornets,109,Box Score,,
"Sat, Nov 2, 1996",Philadelphia 76ers,86,Chicago Bulls,115,Box Score,,
"Sat, Nov 2, 1996",Sacramento Kings,107,Dallas Mavericks,94,Box Score,,
"Sat, Nov 2, 1996",Miami Heat,97,Indiana Pacers,95,Box Score,,
"Sat, Nov 2, 1996",Utah Jazz,95,Los Angeles Clippers,90,Box Score,,
"Sat, Nov 2, 1996",Boston Celtics,102,Milwaukee Bucks,124,Box Score,,
"Sat, Nov 2, 1996",Houston Rockets,110,Phoenix Suns,95,Box Score,,
"Sat, Nov 2, 1996",Portland Trail Blazers,93,Seattle SuperSonics,104,Box Score,,
"Sat, Nov 2, 1996",Cleveland Cavaliers,98,Washington Bullets,96,Box Score,OT,
"Sun, Nov 3, 1996",Minnesota Timberwolves,85,Los Angeles Lakers,91,Box Score,,
"Sun, Nov 3, 1996",Charlotte Hornets,86,New York Knicks,113,Box Score,,
"Sun, Nov 3, 1996",Denver Nuggets,88,San Antonio Spurs,79,Box Score,,
"Sun, Nov 3, 1996",Golden State Warriors,105,Vancouver Grizzlies,95,Box Score,,
"Mon, Nov 4, 1996",Atlanta Hawks,94,Portland Trail Blazers,76,Box Score,,
"Mon, Nov 4, 1996",Houston Rockets,75,Utah Jazz,72,Box Score,,
"Tue, Nov 5, 1996",Vancouver Grizzlies,73,Chicago Bulls,96,Box Score,,
"Tue, Nov 5, 1996",San Antonio Spurs,74,Cleveland Cavaliers,68,Box Score,,
"Tue, Nov 5, 1996",Los Angeles Clippers,82,Denver Nuggets,78,Box Score,,
"Tue, Nov 5, 1996",Portland Trail Blazers,111,Golden State Warriors,93,Box Score,,
"Tue, Nov 5, 1996",Los Angeles Lakers,98,New York Knicks,92,Box Score,,
"Tue, Nov 5, 1996",Detroit Pistons,83,Philadelphia 76ers,81,Box Score,,
"Tue, Nov 5, 1996",Minnesota Timberwolves,98,Phoenix Suns,95,Box Score,,
"Tue, Nov 5, 1996",Houston Rockets,102,Sacramento Kings,80,Box Score,,
"Tue, Nov 5, 1996",Atlanta Hawks,117,Seattle SuperSonics,95,Box Score,,
"Tue, Nov 5, 1996",Dallas Mavericks,96,Toronto Raptors,100,Box Score,,
"Wed, Nov 6, 1996",Indiana Pacers,84,Boston Celtics,94,Box Score,,
"Wed, Nov 6, 1996",Los Angeles Lakers,78,Charlotte Hornets,88,Box Score,,
"Wed, Nov 6, 1996",Dallas Mavericks,84,Detroit Pistons,103,Box Score,,
"Wed, Nov 6, 1996",Chicago Bulls,106,Miami Heat,100,Box Score,,
"Wed, Nov 6, 1996",Vancouver Grizzlies,89,Milwaukee Bucks,105,Box Score,,
"Wed, Nov 6, 1996",San Antonio Spurs,86,Washington Bullets,96,Box Score,,
"Thu, Nov 7, 1996",Houston Rockets,110,Denver Nuggets,108,Box Score,OT,
"Thu, Nov 7, 1996",New York Knicks,105,Golden State Warriors,100,Box Score,,
"Thu, Nov 7, 1996",Orlando Magic,108,New Jersey Nets,95,Box Score,,"at Tokyo, Japan"
"Thu, Nov 7, 1996",Seattle SuperSonics,103,Phoenix Suns,98,Box Score,,
"Thu, Nov 7, 1996",Minnesota Timberwolves,94,Portland Trail Blazers,95,Box Score,OT,
"Thu, Nov 7, 1996",Atlanta Hawks,91,Sacramento Kings,87,Box Score,,
"Fri, Nov 8, 1996",Philadelphia 76ers,115,Boston Celtics,105,Box Score,,
"Fri, Nov 8, 1996",Vancouver Grizzlies,72,Cleveland Cavaliers,88,Box Score,,
"Fri, Nov 8, 1996",Golden State Warriors,91,Denver Nuggets,94,Box Score,,
