"Fri, Nov 5, 1993",Indiana Pacers,110,Atlanta Hawks,116,Box Score,,
"Fri, Nov 5, 1993",New York Knicks,111,Boston Celtics,108,Box Score,,
"Fri, Nov 5, 1993",Chicago Bulls,124,Charlotte Hornets,123,Box Score,OT,
"Fri, Nov 5, 1993",Milwaukee Bucks,94,Cleveland Cavaliers,91,Box Score,,
"Fri, Nov 5, 1993",Minnesota Timberwolves,99,Detroit Pistons,104,Box Score,,
"Fri, Nov 5, 1993",New Jersey Nets,88,Houston Rockets,110,Box Score,,
"Fri, Nov 5, 1993",Portland Trail Blazers,95,Los Angeles Clippers,97,Box Score,,
"Fri, Nov 5, 1993",Phoenix Suns,108,Los Angeles Lakers,116,Box Score,,
"Fri, Nov 5, 1993",Orlando Magic,116,Miami Heat,96,Box Score,,
"Fri, Nov 5, 1993",Washington Bullets,82,Philadelphia 76ers,94,Box Score,,
"Fri, Nov 5, 1993",Denver Nuggets,100,Sacramento Kings,109,Box Score,,
"Fri, Nov 5, 1993",Golden State Warriors,85,San Antonio Spurs,91,Box Score,,
"Fri, Nov 5, 1993",Dallas Mavericks,86,Utah Jazz,102,Box Score,,
"Sat, Nov 6, 1993",Miami Heat,95,Chicago Bulls,71,Box Score,,
"Sat, Nov 6, 1993",Golden State Warriors,93,Dallas Mavericks,89,Box Score,,
"Sat, Nov 6, 1993",Detroit Pistons,113,Indiana Pacers,107,Box Score,,
"Sat, Nov 6, 1993",Charlotte Hornets,120,Milwaukee Bucks,103,Box Score,,
"Sat, Nov 6, 1993",Utah Jazz,105,Minnesota Timberwolves,95,Box Score,,
"Sat, Nov 6, 1993",Philadelphia 76ers,89,Orlando Magic,114,Box Score,,
"Sat, Nov 6, 1993",Los Angeles Lakers,101,Seattle SuperSonics,129,Box Score,,
"Sat, Nov 6, 1993",Boston Celtics,100,Washington Bullets,88,Box Score,,
"Sun, Nov 7, 1993",New York Knicks,115,Cleveland Cavaliers,107,Box Score,OT,
"Sun, Nov 7, 1993",Los Angeles Clippers,97,Denver Nuggets,99,Box Score,,
"Sun, Nov 7, 1993",Sacramento Kings,110,Phoenix Suns,132,Box Score,,
"Sun, Nov 7, 1993",Houston Rockets,106,Portland Trail Blazers,92,Box Score,,
"Sun, Nov 7, 1993",New Jersey Nets,99,San Antonio Spurs,73,Box Score,,
"Mon, Nov 8, 1993",Milwaukee Bucks,100,Boston Celtics,108,Box Score,,
"Mon, Nov 8, 1993",Atlanta Hawks,80,Chicago Bulls,106,Box Score,,
"Mon, Nov 8, 1993",Seattle SuperSonics,101,Utah Jazz,100,Box Score,,
"Tue, Nov 9, 1993",Charlotte Hornets,108,Cleveland Cavaliers,113,Box Score,,
"Tue, Nov 9, 1993",New Jersey Nets,86,Dallas Mavericks,80,Box Score,,
"Tue, Nov 9, 1993",Washington Bullets,118,Detroit Pistons,112,Box Score,,
"Tue, Nov 9, 1993",Houston Rockets,102,Golden State Warriors,93,Box Score,,
"Tue, Nov 9, 1993",Phoenix Suns,114,Los Angeles Clippers,99,Box Score,,
"Tue, Nov 9, 1993",Portland Trail Blazers,109,Los Angeles Lakers,102,Box Score,,
"Tue, Nov 9, 1993",Philadelphia 76ers,86,New York Knicks,95,Box Score,,
"Tue, Nov 9, 1993",Indiana Pacers,98,Orlando Magic,104,Box Score,,
"Tue, Nov 9, 1993",Minnesota Timberwolves,95,San Antonio Spurs,110,Box Score,,
"Tue, Nov 9, 1993",Denver Nuggets,86,Seattle SuperSonics,118,Box Score,,
"Wed, Nov 10, 1993",Chicago Bulls,91,Milwaukee Bucks,90,Box Score,,
"Wed, Nov 10, 1993",Boston Celtics,91,Philadelphia 76ers,89,Box Score,,
"Wed, Nov 10, 1993",San Antonio Spurs,93,Phoenix Suns,101,Box Score,,
"Wed, Nov 10, 1993",Los Angeles Lakers,101,Sacramento Kings,112,Box Score,,
"Wed, Nov 10, 1993",Atlanta Hawks,88,Utah Jazz,91,Box Score,,
"Wed, Nov 10, 1993",New York Knicks,92,Washington Bullets,84,Box Score,,
"Thu, Nov 11, 1993",Orlando Magic,87,Charlotte Hornets,120,Box Score,,
"Thu, Nov 11, 1993",Minnesota Timberwolves,99,Houston Rockets,107,Box Score,,
"Thu, Nov 11, 1993",Detroit Pistons,99,Los Angeles Clippers,111,Box Score,,
"Thu, Nov 11, 1993",Milwaukee Bucks,103,Miami Heat,116,Box Score,,
"Thu, Nov 11, 1993",Indiana Pacers,108,New Jersey Nets,105,Box Score,OT,
"Thu, Nov 11, 1993",Cleveland Cavaliers,102,Seattle SuperSonics,115,Box Score,,
"Fri, Nov 12, 1993",Charlotte Hornets,110,Boston Celtics,107,Box Score,,
"Fri, Nov 12, 1993",Cleveland Cavaliers,102,Golden State Warriors,93,Box Score,,
"Fri, Nov 12, 1993",New York Knicks,103,Indiana Pacers,84,Box Score,,
"Fri, Nov 12, 1993",Denver Nuggets,113,Los Angeles Lakers,84,Box Score,,
"Fri, Nov 12, 1993",Dallas Mavericks,115,Minnesota Timberwolves,99,Box Score,,
"Fri, Nov 12, 1993",Miami Heat,115,Orlando Magic,100,Box Score,,
"Fri, Nov 12, 1993",Atlanta Hawks,84,Portland Trail Blazers,94,Box Score,,
"Fri, Nov 12, 1993",San Antonio Spurs,91,Sacramento Kings,93,Box Score,,
"Fri, Nov 12, 1993",Detroit Pistons,89,Utah Jazz,109,Box Score,,
"Fri, Nov 12, 1993",Philadelphia 76ers,93,Washington Bullets,105,Box Score,,
"Sat, Nov 13, 1993",Boston Celtics,98,Chicago Bulls,97,Box Score,,
"Sat, Nov 13, 1993",Utah Jazz,101,Dallas Mavericks,100,Box Score,,
"Sat, Nov 13, 1993",Golden State Warriors,106,Denver Nuggets,98,Box Score,,
"Sat, Nov 13, 1993",Phoenix Suns,95,Houston Rockets,99,Box Score,,
"Sat, Nov 13, 1993",San Antonio Spurs,90,Los Angeles Clippers,92,Box Score,,
"Sat, Nov 13, 1993",Philadelphia 76ers,98,New Jersey Nets,97,Box Score,,
"Sat, Nov 13, 1993",Milwaukee Bucks,86,New York Knicks,99,Box Score,,
"Sat, Nov 13, 1993",Atlanta Hawks,89,Seattle SuperSonics,97,Box Score,OT,
"Sun, Nov 14, 1993",Cleveland Cavaliers,100,Los Angeles Lakers,107,Box Score,,
"Sun, Nov 14, 1993",Sacramento Kings,102,New Jersey Nets,132,Box Score,,
"Sun, Nov 14, 1993",Detroit Pistons,111,Portland Trail Blazers,114,Box Score,,
"Mon, Nov 15, 1993",Houston Rockets,88,Philadelphia 76ers,84,Box Score,,
"Tue, Nov 16, 1993",Sacramento Kings,95,Atlanta Hawks,118,Box Score,,
"Tue, Nov 16, 1993",New York Knicks,103,Dallas Mavericks,90,Box Score,,
"Tue, Nov 16, 1993",San Antonio Spurs,86,Denver Nuggets,74,Box Score,,
"Tue, Nov 16, 1993",Phoenix Suns,116,Golden State Warriors,104,Box Score,,
"Tue, Nov 16, 1993",Charlotte Hornets,102,Indiana Pacers,93,Box Score,,
"Tue, Nov 16, 1993",Los Angeles Clippers,114,Los Angeles Lakers,116,Box Score,2OT,
"Tue, Nov 16, 1993",Minnesota Timberwolves,102,Milwaukee Bucks,98,Box Score,,
"Tue, Nov 16, 1993",Houston Rockets,90,New Jersey Nets,84,Box Score,,
"Tue, Nov 16, 1993",Utah Jazz,96,Orlando Magic,114,Box Score,,
"Tue, Nov 16, 1993",Cleveland Cavaliers,101,Portland Trail Blazers,96,Box Score,,
"Tue, Nov 16, 1993",Chicago Bulls,94,Seattle SuperSonics,95,Box Score,,
"Wed, Nov 17, 1993",New Jersey Nets,100,Boston Celtics,105,Box Score,,
"Wed, Nov 17, 1993",Sacramento Kings,113,Charlotte Hornets,130,Box Score,,
"Wed, Nov 17, 1993",Orlando Magic,92,Detroit Pistons,98,Box Score,,
"Wed, Nov 17, 1993",Utah Jazz,115,Miami Heat,111,Box Score,,
"Wed, Nov 17, 1993",Atlanta Hawks,92,Philadelphia 76ers,90,Box Score,,
"Wed, Nov 17, 1993",New York Knicks,90,San Antonio Spurs,95,Box Score,,
"Wed, Nov 17, 1993",Milwaukee Bucks,104,Washington Bullets,117,Box Score,,
"Thu, Nov 18, 1993",Cleveland Cavaliers,93,Denver Nuggets,100,Box Score,,
"Thu, Nov 18, 1993",Los Angeles Lakers,76,Golden State Warriors,103,Box Score,,
"Thu, Nov 18, 1993",Houston Rockets,99,Indiana Pacers,83,Box Score,,
"Thu, Nov 18, 1993",Dallas Mavericks,84,Los Angeles Clippers,88,Box Score,,
"Thu, Nov 18, 1993",Chicago Bulls,98,Portland Trail Blazers,120,Box Score,,
"Fri, Nov 19, 1993",Orlando Magic,106,Boston Celtics,115,Box Score,,
"Fri, Nov 19, 1993",Washington Bullets,111,Charlotte Hornets,127,Box Score,,
"Fri, Nov 19, 1993",San Antonio Spurs,86,Detroit Pistons,95,Box Score,,
