"Fri, Nov 6, 1992",New York Knicks,106,Atlanta Hawks,94,Box Score,,
"Fri, Nov 6, 1992",Minnesota Timberwolves,92,Boston Celtics,113,Box Score,,
"Fri, Nov 6, 1992",Washington Bullets,119,Charlotte Hornets,126,Box Score,,
"Fri, Nov 6, 1992",Chicago Bulls,101,Cleveland Cavaliers,96,Box Score,,
"Fri, Nov 6, 1992",Milwaukee Bucks,86,Detroit Pistons,81,Box Score,,
"Fri, Nov 6, 1992",Seattle SuperSonics,111,Houston Rockets,94,Box Score,,"at Yokohama, Japan"
"Fri, Nov 6, 1992",Los Angeles Lakers,114,Los Angeles Clippers,112,Box Score,OT,
"Fri, Nov 6, 1992",Miami Heat,100,Orlando Magic,110,Box Score,,
"Fri, Nov 6, 1992",New Jersey Nets,114,Philadelphia 76ers,111,Box Score,,
"Fri, Nov 6, 1992",San Antonio Spurs,106,Sacramento Kings,114,Box Score,,
"Fri, Nov 6, 1992",Golden State Warriors,129,Utah Jazz,114,Box Score,,
"Sat, Nov 7, 1992",Atlanta Hawks,100,Chicago Bulls,99,Box Score,,
"Sat, Nov 7, 1992",Utah Jazz,122,Dallas Mavericks,106,Box Score,,
"Sat, Nov 7, 1992",San Antonio Spurs,121,Denver Nuggets,125,Box Score,2OT,
"Sat, Nov 7, 1992",Detroit Pistons,89,Indiana Pacers,87,Box Score,,
"Sat, Nov 7, 1992",New Jersey Nets,94,Miami Heat,106,Box Score,,
"Sat, Nov 7, 1992",Boston Celtics,88,Milwaukee Bucks,124,Box Score,,
"Sat, Nov 7, 1992",Golden State Warriors,121,Minnesota Timberwolves,119,Box Score,OT,
"Sat, Nov 7, 1992",Philadelphia 76ers,85,New York Knicks,89,Box Score,,
"Sat, Nov 7, 1992",Los Angeles Clippers,105,Phoenix Suns,111,Box Score,,
"Sat, Nov 7, 1992",Houston Rockets,85,Seattle SuperSonics,89,Box Score,,"at Yokohama, Japan"
"Sat, Nov 7, 1992",Orlando Magic,103,Washington Bullets,98,Box Score,,
"Sun, Nov 8, 1992",Charlotte Hornets,107,Cleveland Cavaliers,127,Box Score,,
"Sun, Nov 8, 1992",Sacramento Kings,124,Los Angeles Lakers,114,Box Score,,
"Sun, Nov 8, 1992",Denver Nuggets,104,Portland Trail Blazers,123,Box Score,,
"Mon, Nov 9, 1992",Indiana Pacers,97,Chicago Bulls,102,Box Score,,
"Tue, Nov 10, 1992",Washington Bullets,92,Cleveland Cavaliers,131,Box Score,,
"Tue, Nov 10, 1992",Utah Jazz,118,Denver Nuggets,109,Box Score,,
"Tue, Nov 10, 1992",Los Angeles Lakers,107,Golden State Warriors,106,Box Score,,
"Tue, Nov 10, 1992",Boston Celtics,106,Miami Heat,110,Box Score,,
"Tue, Nov 10, 1992",Dallas Mavericks,104,Minnesota Timberwolves,118,Box Score,,
"Tue, Nov 10, 1992",New Jersey Nets,96,New York Knicks,99,Box Score,,
"Tue, Nov 10, 1992",Charlotte Hornets,112,Orlando Magic,108,Box Score,,
"Tue, Nov 10, 1992",Phoenix Suns,89,Portland Trail Blazers,100,Box Score,,
"Tue, Nov 10, 1992",Los Angeles Clippers,97,Sacramento Kings,99,Box Score,,
"Tue, Nov 10, 1992",Milwaukee Bucks,98,San Antonio Spurs,104,Box Score,,
"Wed, Nov 11, 1992",Boston Celtics,109,Charlotte Hornets,99,Box Score,,
"Wed, Nov 11, 1992",Detroit Pistons,96,Chicago Bulls,98,Box Score,OT,
"Wed, Nov 11, 1992",Milwaukee Bucks,124,Dallas Mavericks,116,Box Score,,
"Wed, Nov 11, 1992",Atlanta Hawks,82,Houston Rockets,101,Box Score,,
"Wed, Nov 11, 1992",Philadelphia 76ers,114,Indiana Pacers,120,Box Score,,
"Wed, Nov 11, 1992",Sacramento Kings,101,Los Angeles Clippers,109,Box Score,,
"Thu, Nov 12, 1992",Miami Heat,88,Detroit Pistons,95,Box Score,,
"Thu, Nov 12, 1992",Cleveland Cavaliers,126,Golden State Warriors,122,Box Score,2OT,
"Thu, Nov 12, 1992",Minnesota Timberwolves,88,New Jersey Nets,84,Box Score,,
"Thu, Nov 12, 1992",Washington Bullets,100,Orlando Magic,127,Box Score,,
"Thu, Nov 12, 1992",Atlanta Hawks,104,San Antonio Spurs,97,Box Score,,
"Thu, Nov 12, 1992",Los Angeles Lakers,102,Seattle SuperSonics,114,Box Score,,
"Thu, Nov 12, 1992",Phoenix Suns,102,Utah Jazz,91,Box Score,,
"Fri, Nov 13, 1992",Philadelphia 76ers,126,Boston Celtics,115,Box Score,,
"Fri, Nov 13, 1992",Charlotte Hornets,109,Indiana Pacers,110,Box Score,,
"Fri, Nov 13, 1992",Los Angeles Clippers,124,Los Angeles Lakers,98,Box Score,,
"Fri, Nov 13, 1992",Chicago Bulls,101,Milwaukee Bucks,96,Box Score,,
"Fri, Nov 13, 1992",Cleveland Cavaliers,109,Portland Trail Blazers,115,Box Score,,
"Fri, Nov 13, 1992",New York Knicks,104,Washington Bullets,106,Box Score,,
"Sat, Nov 14, 1992",Miami Heat,104,Charlotte Hornets,95,Box Score,,
"Sat, Nov 14, 1992",Denver Nuggets,84,Chicago Bulls,117,Box Score,,
"Sat, Nov 14, 1992",Atlanta Hawks,105,Dallas Mavericks,113,Box Score,,
"Sat, Nov 14, 1992",Indiana Pacers,104,Detroit Pistons,100,Box Score,,
"Sat, Nov 14, 1992",Portland Trail Blazers,130,Golden State Warriors,116,Box Score,,
"Sat, Nov 14, 1992",Phoenix Suns,108,Minnesota Timberwolves,101,Box Score,,
"Sat, Nov 14, 1992",Orlando Magic,113,New Jersey Nets,124,Box Score,,
"Sat, Nov 14, 1992",Boston Celtics,80,New York Knicks,85,Box Score,,
"Sat, Nov 14, 1992",Houston Rockets,93,San Antonio Spurs,87,Box Score,,
"Sat, Nov 14, 1992",Sacramento Kings,117,Seattle SuperSonics,133,Box Score,,
"Sat, Nov 14, 1992",Los Angeles Clippers,104,Utah Jazz,124,Box Score,,
"Sun, Nov 15, 1992",Golden State Warriors,102,Los Angeles Lakers,105,Box Score,,
"Sun, Nov 15, 1992",Denver Nuggets,98,Milwaukee Bucks,115,Box Score,,
"Sun, Nov 15, 1992",Washington Bullets,104,New Jersey Nets,111,Box Score,,
"Sun, Nov 15, 1992",Cleveland Cavaliers,107,Sacramento Kings,109,Box Score,,
"Mon, Nov 16, 1992",Seattle SuperSonics,108,Phoenix Suns,117,Box Score,,
"Mon, Nov 16, 1992",New York Knicks,94,Portland Trail Blazers,109,Box Score,,
"Tue, Nov 17, 1992",Milwaukee Bucks,114,Atlanta Hawks,106,Box Score,,
"Tue, Nov 17, 1992",Dallas Mavericks,111,Charlotte Hornets,134,Box Score,,
"Tue, Nov 17, 1992",Sacramento Kings,109,Houston Rockets,116,Box Score,,
"Tue, Nov 17, 1992",Denver Nuggets,98,Indiana Pacers,128,Box Score,,
"Tue, Nov 17, 1992",Detroit Pistons,106,Los Angeles Clippers,115,Box Score,OT,
"Tue, Nov 17, 1992",Golden State Warriors,125,Miami Heat,119,Box Score,,
"Tue, Nov 17, 1992",Chicago Bulls,124,Minnesota Timberwolves,103,Box Score,,
"Tue, Nov 17, 1992",Utah Jazz,108,New Jersey Nets,97,Box Score,,
"Tue, Nov 17, 1992",Cleveland Cavaliers,95,San Antonio Spurs,106,Box Score,,
"Tue, Nov 17, 1992",New York Knicks,90,Seattle SuperSonics,100,Box Score,,
"Tue, Nov 17, 1992",Boston Celtics,97,Washington Bullets,101,Box Score,,
"Wed, Nov 18, 1992",Utah Jazz,92,Boston Celtics,91,Box Score,,
"Wed, Nov 18, 1992",Orlando Magic,120,Philadelphia 76ers,110,Box Score,,
"Wed, Nov 18, 1992",Sacramento Kings,111,Phoenix Suns,127,Box Score,,
"Thu, Nov 19, 1992",New Jersey Nets,108,Atlanta Hawks,101,Box Score,,
"Thu, Nov 19, 1992",Detroit Pistons,87,Denver Nuggets,99,Box Score,,
"Thu, Nov 19, 1992",Cleveland Cavaliers,92,Houston Rockets,99,Box Score,,
"Thu, Nov 19, 1992",New York Knicks,91,Los Angeles Clippers,101,Box Score,,
"Thu, Nov 19, 1992",Golden State Warriors,102,Orlando Magic,126,Box Score,,
"Thu, Nov 19, 1992",Dallas Mavericks,95,San Antonio Spurs,123,Box Score,,
"Thu, Nov 19, 1992",Chicago Bulls,108,Seattle SuperSonics,99,Box Score,,
"Fri, Nov 20, 1992",Golden State Warriors,110,Charlotte Hornets,117,Box Score,OT,
"Fri, Nov 20, 1992",Utah Jazz,97,Indiana Pacers,95,Box Score,,
"Fri, Nov 20, 1992",Chicago Bulls,118,Los Angeles Lakers,120,Box Score,OT,
"Fri, Nov 20, 1992",Washington Bullets,108,Minnesota Timberwolves,100,Box Score,,
"Fri, Nov 20, 1992",Miami Heat,128,Philadelphia 76ers,129,Box Score,3OT,
"Fri, Nov 20, 1992",Portland Trail Blazers,104,Sacramento Kings,99,Box Score,,
"Sat, Nov 21, 1992",Boston Celtics,107,Atlanta Hawks,116,Box Score,,
"Sat, Nov 21, 1992",Cleveland Cavaliers,119,Dallas Mavericks,108,Box Score,,
"Sat, Nov 21, 1992",Minnesota Timberwolves,118,Denver Nuggets,131,Box Score,,
"Sat, Nov 21, 1992",San Antonio Spurs,100,Houston Rockets,103,Box Score,,
"Sat, Nov 21, 1992",Phoenix Suns,107,Los Angeles Clippers,111,Box Score,,
"Sat, Nov 21, 1992",Charlotte Hornets,123,Miami Heat,111,Box Score,,
"Sat, Nov 21, 1992",Indiana Pacers,95,Milwaukee Bucks,105,Box Score,,
"Sat, Nov 21, 1992",Philadelphia 76ers,104,New Jersey Nets,95,Box Score,,
"Sat, Nov 21, 1992",Orlando Magic,77,New York Knicks,92,Box Score,,
"Sat, Nov 21, 1992",Detroit Pistons,101,Seattle SuperSonics,138,Box Score,,
"Sat, Nov 21, 1992",Utah Jazz,109,Washington Bullets,126,Box Score,,
"Sun, Nov 22, 1992",Denver Nuggets,107,Los Angeles Lakers,119,Box Score,,
"Sun, Nov 22, 1992",Golden State Warriors,114,New Jersey Nets,101,Box Score,,
"Sun, Nov 22, 1992",Chicago Bulls,128,Phoenix Suns,111,Box Score,,
"Sun, Nov 22, 1992",Detroit Pistons,90,Portland Trail Blazers,115,Box Score,,
"Mon, Nov 23, 1992",Atlanta Hawks,101,Boston Celtics,97,Box Score,OT,"at Hartford, CT"
"Mon, Nov 23, 1992",Seattle SuperSonics,99,Sacramento Kings,103,Box Score,,
"Tue, Nov 24, 1992",Philadelphia 76ers,119,Charlotte Hornets,127,Box Score,,
"Tue, Nov 24, 1992",Milwaukee Bucks,105,Cleveland Cavaliers,109,Box Score,,
"Tue, Nov 24, 1992",Chicago Bulls,101,Golden State Warriors,92,Box Score,,
"Tue, Nov 24, 1992",Los Angeles Clippers,83,Houston Rockets,88,Box Score,,
"Tue, Nov 24, 1992",Miami Heat,82,Indiana Pacers,114,Box Score,,
"Tue, Nov 24, 1992",Washington Bullets,88,New York Knicks,98,Box Score,,
"Tue, Nov 24, 1992",San Antonio Spurs,91,Portland Trail Blazers,95,Box Score,,
"Tue, Nov 24, 1992",New Jersey Nets,97,Seattle SuperSonics,103,Box Score,,
"Wed, Nov 25, 1992",Washington Bullets,112,Boston Celtics,150,Box Score,,
"Wed, Nov 25, 1992",Los Angeles Clippers,130,Dallas Mavericks,112,Box Score,,
"Wed, Nov 25, 1992",Sacramento Kings,99,Denver Nuggets,114,Box Score,,
"Wed, Nov 25, 1992",Charlotte Hornets,101,Detroit Pistons,97,Box Score,,
"Wed, Nov 25, 1992",New Jersey Nets,100,Los Angeles Lakers,98,Box Score,,
